1981,0,The barking of a dog does not disturb the man on a camel
1982,1,what is the difference between a nicely dressed man on a tricycle and a poorly dressed man on a bicycle a tire
1983,0,When crack arrived in other cities like New York murder rates went up there too
1984,0,The poor lack much but the greedy more
1985,1,dentists don t like a hard day at the orifice
1986,1,the evil onion had many lairs
1987,0,We can stop it in the Senate or we can stop it in the White House
1988,1,why did the admiral decide against buying a new hat he was afraid of cap sizing
1989,0,never say anything with a joke be serious and sweet the truth will come out
1990,1,he has a soft spot for playing hard ball
1991,0,Still he fisheth that catcheth one
1992,0,The shoe size of Canada should be on the shoe like under the size of America
1993,0,But after a lifetime of trying he hasn t been able to come up with another hit
1994,0,I was coming home from school on my lunch hour
1995,0,Would you want someone working for you who is not interested in the job
1996,1,the rumor that only strained orange juice is healthy was a good example of pulp fiction
1997,0,It is easier to know how to do than it is to do
1998,1,i met a math professor who has 12 children she really knows how to multiply
1999,1,it became clear that some of the librarian s best abilities were put on the shelf
2000,1,i once thought about cloning a new more efficient brain but then i realized that i was getting a head of myself
2001,1,those who do not want to be counted have taken leave of their census
2002,0,One dog yelping at nothing will set ten thousand straining at their collars
2003,0,I have a feeling if you re honestly asking this question you re too young to know the answer yet
2004,0,They re paying me a lot of money and I don t know what I m doing
2005,0,The hit series based on a Stephen King novel will return next summer
2006,0,But we have to bear in mind that a whole shop could be threatened by this sort of thing he said
2007,1,when i was a carpenter i specialized in installing bathroom fixtures i am very proud of all my vanities
2008,1,the overweight fighter pilot was grounded for violating the rules of engorgement
2009,1,people who work at a mint make a lot of money
2010,0,You really need to talk first and make plans later Do not rush things
2011,0,You need to drink more water and get more sleep so that would be water and bed
2012,0,Any such answer might well put our people in jeopardy
2013,0,You need time to get to know someone well enough but your guts will tell you
2014,1,global warming campaigners lament the invention of the infernal combustion engine
2015,0,And Bush added I m going to tell them I don t like kiss and tell books
2016,0,And that s about the best answer I can give
2017,1,the chef slipped and broke his prime rib
2018,0,A cool sauce over hot fish makes for a delicious meal
2019,1,a country which expels the red cross would have to view it as a banned aid solution
2020,0,What we want to do is help those areas that aren t doing as well to help themselves
2021,0,Transactions in Hell also depend upon money
2022,1,a lot of dieting is wishful shrinking
2023,0,It makes us feel like we re doing something right
2024,1,when cooks are in the soup they don t like to eat humble pie
2025,0,The same way as eating all you want and still losing weight while you sleep And while you are sleeping dream on
2026,0,Kisses that are easily obtained are easily forgotten
2027,1,when the fog burns off it won t be mist
2028,0,Go to school Get a degree Get a job Get some experience
2029,1,my blind date s not looking good
2030,1,his surgeon wanted to give him a free lobotomy saying think nothing of it
2031,1,the chiropractic author wrote a spinal column
2032,1,a psychiatrist on a hike fell into a depression
2033,1,the other day i held the door open for a clown i thought it was a nice jester
2034,0,Why take religious money collected for one purpose and throw it away for another
2035,1,first time hunters were arguing over which kind of animal tracks they had found when they were hit by a train
2036,0,I want to get the girl without putting a gun to her head
2037,1,it was so hot the other day that even the mosquitoes were dropping like flies
2038,1,bill gates took advantage of his windows of opportunity
2039,1,the ankle was an arch enemy of the heel because the heel had a sole that could neither toe the line nor keep instep
2040,1,can napoleon return to his place of birth of corsican
2041,0,We wanted some green people when it comes to building cars
2042,1,what do you call a mean ancient egyptian leader un fair oh
2043,0,are we supposed to do your homework for you too
2044,0,It was real hard to feel good about himself again
2045,1,i met some cult members who worshiped soup serving utensils i said oh ye of ladle faith
2046,1,i tried to look up impotence on the internet but nothing came up
2047,1,romance isn t a science it s a heart
2048,0,He said he wouldn t stand for another tree to be cut down
2049,1,a computer program attached to an electric chair would have to have its execution checked carefully
2050,1,what did the mama tire and the papa tire name their baby girl tire michelle lynn
2051,1,if your mind is clouded or in a fog you may have mist some opportunities
2052,1,there s a difference between good sound reasons and reasons that sound good
2053,0,He was trying real real hard to work his problems out
2054,1,the great chef put in much thyme while learning his craft in amsterdam he likes to call them his holland days
2055,1,it s hard for politicians treason with terrorists
2056,1,the all pro wide receiver s wedding was a little bit shaky but his reception was excellent
2057,0,I care Someone recommended to me join a book club I guess a club of any sort would be the way to go
2058,1,i love you mower today than yesterday but not as mulch as tomorrow
2059,1,history has been unfair to salome she was just an ambitious young woman who wanted to get ahead
2060,0,Women and cats will do as they please and men and dogs should relax and get used to the idea
2061,0,ask someone to show you how Practice is the only way
2062,0,It s very rare to have someone with five good organs
2063,1,when the goat ate a scrabble set the letters came out in alphabetical ordure
2064,1,i can t really see myself without eyes
2065,0,He cautioned that there will be problems ahead and we will not always agree on how best to solve them
2066,0,The report covered the first six months of work for those people
2067,1,when i was starving to death my children gave me a raisin to keep on living
2068,1,though humble in secular matters the minister had an altar ego
2069,0,In every family s cooking pot is one black spot
2070,0,I thought it would be fun to make a live album with just regular ol musicians playing music
2071,0,i promise you if you have a good mind for business the best place for you is your country
2072,0,First travel to Mexico and then drop me a line
2073,1,some people really enjoy blowing air out of their lungs i m not a fan myself
2074,0,We made it because we were strong and could swim
2075,0,A client twixt his attorney and counselor is like a goose twixt two foxes
2076,0,If you suspect a man don t employ him and if you employ him don t suspect him
2077,0,And we are going to fight it all the way
2078,1,the failure of the third largest manufacturer of baby s toys was enough to rattle the entire industry
2079,1,when the king asked the fool for a joke the fool just shrugged he was the court gesture
2080,1,i know road rage is an awful thing but when someone bumped my car i just couldn t help it i got out my camera and snapped at the offender
2081,1,it was the first time she d seen a live sponge on display and she really soaked it in
2082,1,what you can buy for a dollar these days is absolute noncents
2083,1,the cowboy dismounted on the spur of the moment to stirrup some trouble bridled at being arrested and saddled the sheriff with a bit of a problem
2084,1,i nailed my wood shop test
2085,0,I am pretty sure you would need an agent to do that Good luck
2086,0,A man conducts himself abroad as he has been taught at home
2087,0,How can you give up when it s your own son
2088,0,A view in the day in sports from cycling to skiing
2089,1,when he kicked the invoice it didn t mean he wanted to foot the bill
2090,1,a plumber s pipe dream was to tap all his resources to become multifauceted
2091,1,erasable pens were a good idea on paper
2092,1,the police barbershop quartet s favorite song is donuts make my brown eyes blue
2093,1,after carelessly plucking her eyelashes while shopping for a corsage rose couldn t see the florist because of the tweeze
2094,0,If I knew the answer to this I would not be bald
2095,1,a spelunker held out on revealing the treasure s location until he finally caved in
2096,1,podiatrists like legumes and tomatoes
2097,1,an experienced waiter can give a lot of good tips
2098,1,each time i tried shooting blindfolded i found it an aimless pursuit
2099,0,We were in the same situation as just about everybody else he said
2100,1,the coin artist promised he ll change his profession to something noteworthy
2101,0,Most of the time if you talk to them they can tell you why they are there and they can tell you what led to it
2102,1,i had trouble getting to the university in new orleans i had to drive down a two lane road
2103,1,i was looking for something to drink my drink with i was clutching at straws
2104,1,the author wasn t pleased to see a review of his book on cappuccino s it said it was all froth and no substance
2105,0,Patience is a plaister for all sores
2106,0,On entering a country ask what is forbidden on entering a village ask what are the customs on entering a private house ask what should not be mentioned
2107,1,if chickens could choose any car at all to be given to them they would choose a free range rover
2108,1,aspiring physicians go to college and get indoctorinated
2109,1,two coin collectors got together for old dimes sake
2110,0,drink water and have someone pull your ears it has never failed
2111,0,You cannot in this day and time and modern technology wait until another plane has fired in order to defend yourself
2112,1,the ice at the rink has many ruts i think the maintenance crew is slipping up
2113,0,You already know Deep down you already know for certain Just get out of your own way to see the answer
2114,1,i told my wife i thought the electrician had said he d be over by noon unless i got my wires crossed
2115,0,In the coldest flint there is hot fire
2116,1,i czeched on the prague ress of my geography
2117,0,A lass that has many wooers often fares the worst
2118,0,In the broken nest there are no whole eggs
2119,1,i hate cliff hangers do you know what i am going to do about it
2120,0,If a man deceive me once shame on him if he deceive me twice shame on me
2121,0,I was just trying to help an industry that I could help and I was in the position to help
2122,0,I m not saying people can do without personal relationships
2123,1,the termite wanted to lose weight so he started eating more lattice
2124,1,if you said you were from south america i would not bolivia
2125,1,occasionally in the caribbean there s a total calypso the sun
2126,1,when people first heard of the abs it was braking news
2127,1,if the mint makes 25 cent pieces it should expect quarterly profits
2128,0,We are all Adam s children but silk makes the difference
2129,0,use the commodity exchange market of your country and invest something like the stock exchange without taking delivery
2130,1,when i treated my friends to lunch at the mexican fast food restaurant i had to pay the taco bill
2131,1,a cannonball is a party for artillerymen
2132,1,i keep falling off my bike but i just get right back on it and ride i m a firm believer in re cycling
2133,1,hannibal crossed the alps because it was safer than crossing the elephants
2134,1,the jedi knight traded in his light saber for a light dagger he had gone over to the dirk side
2135,0,A woman s job is to take care of the family
2136,1,if towels could tell jokes they would probably have a dry sense of humor
2137,1,when vegetables want to converse with petunias they use a cell phone and cauliflower
2138,0,I thought What am I going to do with the baby
2139,0,He said that he does not like wearing a tie and that his casual clothes make it easier to communicate with students
2140,0,I have finished the game but where are you stuck
2141,0,The market has the potential here for a significant move
2142,0,let fresh air go through open front and back door for a while each day
2143,1,the ultimate liquid measure is the supreme quart
2144,1,i got a job with a company that manufactures trampolines now i ll have something to fall back on
2145,0,Wisdom and virtue are like the two wheels of a cart
2146,1,they came out with a gps device for bird watchers that has tern by tern directions
2147,0,She was great she could have said Who is this punk
2148,1,the telegraph operator who accidentally sent the same message twice was remorseful
2149,0,The dream has not yet come true but I think we are going to get there
2150,0,But one doesn t want to think that s the whole picture
2151,0,It doesn t put all your eggs in one basket
2152,1,what do you call a person rabid with wordplay an energizer punny
2153,0,A young doctor makes a full graveyard
2154,0,He would likely be put to death or given a lengthy sentence
2155,1,a fisherman tried boxing but he only threw hooks
2156,1,when there was a murder backstage at the grammys they couldn t find dna but they did find prince
2157,1,the cemetery is the dead centre it s where the local bodies meet
2158,1,when the cannibal showed up late to the luncheon they gave him the cold shoulder
2159,1,byte ing humor can be found reading jokes online
2160,1,securities are the cause of many people s insecurities
2161,0,New restaurants coming to New York City in the next few months
2162,0,I would say lying because all the needles couldn t fall off as much
2163,0,Better die ten years early than live ten years poor
2164,1,if we canteloup lettuce marry
2165,0,The leader saw me and told the others not to kill my husband
2166,1,the mathematician did not practice safe six and ended up with a binarial disease
2167,1,officer jones takes his yearly bath every june he is a characteristic example of a dirty cop
2168,0,If he has anything to tell us I m sure he ll tell us
2169,0,But he s also not afraid to speak his mind
2170,1,he was the most dishonest and cleverest card shark in the city the police said he will be dealt with
2171,1,his day job was astronomy but at night time he was moonlighting
2172,0,Customers are jade merchandise is grass
2173,0,The go between wears out a thousand sandals
2174,0,It gave no figure for the number of people injured
2175,1,he and his partner made knives and they shared a cut
2176,1,his wife loved pottery making but for him it was just kiln time
2177,0,If a man be great even his dog will wear a proud look
2178,1,those who get too big for their britches will be exposed in the end
2179,1,if you buy the same sound system as everyone else you are a stereo type
2180,1,i got a small ticket for speeding it s fine with me
2181,1,i decided that becoming a vegetarian was a missed steak
2182,0,Could you be any more vague with your question What exactly is wrong with it
2183,0,A lot of people were concerned about that because the city has had real financial problems
2184,1,i believe i will be able to run my car on politicians promises but i m having trouble with the fool injection system
2185,0,How to go where to stay and where to eat and drink
2186,0,When two divorced people marry four people get into bed
2187,1,two surgeons were joking about sutures and had each other in stitches
2188,0,A bride received into the home is like a horse that you have just bought you break her in by constantly mounting her and continually beating her
2189,0,It s a blessing to be a soldier for this country
2190,1,i had a novel idea for a new book but got in a bind so i shelved it it s time to start a new chapter now
2191,0,As far as I m concerned this is over and done with now
2192,1,doctors take pains to prescribe relief
2193,1,when irish boys carry their little brothers they get a pat on the back
2194,0,History cannot be written when our recent past still has a great impact on our present
2195,0,If you believe everything you read better not read
2196,1,the stove cleaner was so worried about the front grill that he put everything else on the back burner
2197,0,You won t know if the girl likes you unless you get to know her and find out for yourself
2198,0,The times were such that it was better not to remember she said
2199,0,A lot of doctors are going to come out on the wrong side of this recipe or cookbook and they re not going to like it
2200,0,He would likely be put to death or given a lengthy sentence
2201,1,was noel coward afraid of traditional christmas music
2202,0,go to the website and sign up for online banking
2203,1,i went to cairo but i don t remember if i saw the river or not i wonder if i am senile
2204,0,Each father said he hopes to receive the correct body shortly
2205,0,sometimes teachers don t date their students they could lose there job
2206,1,the divorced couple hurled angostura and boston cream pie at each other it was a bitter custardy dispute
2207,1,the element didn t want to get bonded to its partner the reason was because it would have to pay compound interest
2208,1,i plug my guitar into all kinds of amplifiers it s an eclectic guitar
2209,1,i can never wear glasses they make me see sick
2210,0,He who searches for pearls should not sleep
2211,0,I never had such a good position before he said
2212,1,as the carburettor chuckled to the air filter i guess the choke s on me
2213,1,you can t sing with a mouthful of garbanzo beans so hummus a tune
2214,1,some diets cause a gut reaction
2215,0,Some drank tea coffee or other soft drinks in the bar of this country where alcoholic beverages are banned
2216,1,when the head of the consulting team suggested that the canal around the castle be filled up with cement he was demoted
2217,0,We may give advice but we cannot give conduct
2218,0,He that will take the bird must not scare it
2219,1,in some places there is a lot of manuel labor for every juan
2220,0,Of all the thirty six alternatives running away is the best
2221,0,We re trying to do all we can to work through this situation she said
2222,1,going to the dentist can be very full filling
2223,1,in attempting to cook japanese food i bento ver backwards learning proper technique
2224,0,Just say I love You every second of a minute
2225,0,But I said No we worked real hard and we tried to make it good
2226,1,jill broke her finger today but on the other hand she was completely fine
2227,0,Enjoy yourself It s later than you think
2228,1,the church choir robes were too long and needed to be hymned
2229,1,i tried my first soft drink it was sodalicious
2230,1,a restaurant in financial trouble expanded and turned the tables
2231,1,the lazy musician was told to shake allegro or make himself scherzo
2232,1,old colanders never die they just can t take the strain anymore
2233,1,people who listen to long political speeches are bulldozers
2234,0,She said she almost couldn t believe it when she heard about the new crash
2235,1,the new york stock exchange has roamin numerals
2236,0,You have to take a test run by the state
2237,0,If you re hired to type at a certain speed but can t what will you do when you re at work
2238,0,If there is beauty in character there will be harmony in the home If there is harmony in the home there will be order in the nation If there is order in the nation there will be peace in the world
2239,1,the humorist s favorite sandwich was smoked tongue on wry
2240,0,It is a great success whether we get a result or not
2241,1,the concession stand at the circus had very good coffee it was the greatest joe on earth
2242,1,the dentist s alibi was full of holes so the police performed a cavity search
2243,0,Don t waste good iron for nails or good men for soldiers
2244,1,do birds know where they re going when they fly south for the winter or do they just wing it every time
2245,0,If you go to the Internet and ask this kind of questions you are in love you are crazy of love
2246,0,A person s online search history contains a wealth of personal information Here are some tips to stem the flow
2247,1,i m going to be discussing global warming next week it s quite a heated topic
2248,1,should we watch the swiss of quartz we should
2249,0,In my head It s fun to do it when I do it in my head
2250,1,those who change the color of their food are on a dye it
2251,1,the little green men told me it was the dog star i told them they can t be sirius
2252,0,When someone s goat gets lost they claim it was stolen by us
2253,1,i used to have a fear of boats but that ship has sailed
2254,1,professional rock climbers the only people paid to get high
2255,1,rosemary was always late delivering packages this prompted the head of international herbs spices to call her supervisor demanding to speak to the parcel sage about rosemary and time
2256,1,a fierce storm blew through the mint it created quite a windfall
2257,1,my friend said there s a lot of gold in those hills i replied that s a load of bullion
2258,0,move on and ask someone else he s too stuck up on himself
2259,1,gravity it s always putting everyone down
2260,1,chinese sailors eat junk food
2261,0,All I need to know is that I ve tried hard and did well
2262,1,astral projection to church is mass tranceportation
2263,1,have you heard about that online origami store it folded
2264,0,By slow degrees the bird builds his nest
2265,1,that italian chef is really annoying he s making a pesto himself
2266,0,There were times we didn t think we were going to get out of there
2267,1,the state funeral remains to be seen
2268,0,Just think about what issues you are for against and learn what each party thinks about it
2269,1,the compensation received by the italian chef was a pretty penne
2270,1,when the spammer s computer exploded it blew him to kingdom com
2271,1,what do you call a royal printmaker a screen prince
2272,0,Every time we had contact with him he turned on us
2273,0,You need to get an Attorney and sue the pants off of them
2274,1,the sailor called his girlfriend s belly ring a naval destroyer
2275,1,i held the door for a mime the other day i thought it was a nice gesture
2276,1,resigned to my fate i bought 24 bottles of red wine it was a case of syrah syrah
2277,0,be nice and be yourself If those two things conflict you have problems
2278,1,on the old trains the engineer had a lot of esteem
2279,0,My feeling is let s give him a chance to see if he meant what he said and if he can do what he promised
2280,1,why is tea so therapeutic because boiling the water raises your self of steam
2281,1,popeye had just finished plucking a goose when a gust of wind scattered all of the feathers he said well blow me down
2282,1,i thought i was investing in sea going vessels when i bought those chinese junk bonds
2283,1,can a physicist read the periodic table isotope so
2284,0,My question to you is Why would you want to boil a frog
2285,1,the circus strongman had a brief affair with the contortionist but she broke it off
2286,0,the manual or call the customer service number on your bill
2287,1,diets are for people who are thick and tired of it all
2288,0,The only thing it should be on is the floor
2289,1,when it comes to making desserts you really take the cake
2290,0,what you have to do is deal with it to get your mind off of it all you need to do is go dating
2291,0,you can t the only way is to make another account
2292,0,That depends on the condition of the rest of your home
2293,0,She waited and waited but the flag didn t show up
2294,1,what do organic mathematicians throw into their fireplaces natural logs
2295,0,Every dog is entitled to one bite
2296,1,i was overruled at the measuring competition
2297,0,If the father is a frog the son will be a frog
2298,1,the streets in the capital of afghanistan are paved with kabulstones
2299,0,A head is not to be cut off because it is scabby
2300,0,He that buyeth magistracy will seek justice
2301,0,Each girl has a special spot it s different for each girl
2302,0,We ve done a lot of work and come up with nothing he said
2303,1,victims of bad construction in the orient are bamboozled
2304,0,It is an equal failing to trust everybody and to trust nobody
2305,0,I guess in the secular community we ve lost that a bit
2306,1,as his little ships sailed on christopher columbus didn t tell his crew he felt constantly on edge
2307,1,before he was hired as a short order cook they grilled him
2308,0,What kind of question is that It seems you would already know the answer
2309,0,You must learn to accept and love yourself first The rest will follow
2310,0,Man is heaven and earth in miniature
2311,0,If you are standing upright don t worry if your shadow is crooked
2312,1,those who study the moon are optimists they look at the bright side
2313,0,We didn t get the whole message and I don t know how to reach her
2314,0,If we forget what we did we won t know who we are
2315,1,the computer bug got caught in a spider website
2316,0,Turn a cold shoulder yourself and find a warm one
2317,1,hitch hiking is not a good rule of thumb
2318,0,Write down the advice of him who love you though you like it not at present
2319,0,I might be wrong but I think if you really click then there s little or no maintenance All there is to it is finding the right person
2320,1,archimedes set out to invent a water pump and screwed it up
2321,0,first you click on the question you want to answer then you will probably figure the rest on your own
2322,0,It is now your turn to sell it on a bargain shelf he wrote
2323,0,I wasn t getting anywhere so I came up here and decided to fight until I get it
2324,0,In the presence of princes the cleverest jester is mute
2325,1,the thought of having no alternative to soap never washed with the inventor of shower gel
2326,0,We don t have any other party or group which could take over power
2327,1,what happened to the rich guy with the double chin he made a four chin
2328,1,the young pine sapling was admonished by his father apparently he d been knotty
2329,1,i wrote a novel about a fellow who had a small garden it didn t have much of a plot
2330,0,Easy to keep the castle that was never besieged
2331,1,did you hear about the crime that happened in a parking garage it was wrong on so many levels
2332,0,Well I don t believe that s the case he said
2333,1,my brother told me that serpentine is what you use to get paint off a boa constrictor
2334,1,tube tyres are not a patch on tubeless ones
2335,0,Just like ant other flow sheet You have to know just what you want to track
2336,1,john deere has just released its most powerful tractor yet it is the torque of the town
2337,0,Man has always assumed that he was more intelligent than dolphins because he had achieved so much the wheel New York wars and so on while all the dolphins had ever done was muck about in the water having a good time But conversely the dolphins had always believed that they were far more intelligent than man for precisely the same reason
2338,0,The second year of her first two year term as mayor was one of the most violent in the city s history
2339,1,his lofty eye deal was to provide free contact lenses for giraffes
2340,0,I know that if he had wanted to he would have killed them she said
2341,1,the short order crook poached his eggs shaved his chocolate welched on his rabbits and even his pastry was stollen
2342,1,i recently got a job at the office for national statistics but i m only there to make up the numbers
2343,0,Two of the men were killed and one injured the report said
2344,1,does a coffee shop have the grounds to operate in the black
2345,0,If you understand everything you must be misinformed
2346,0,I knew if I showed I had any fear she would have been worse
2347,1,astronauts work in a nice atmosphere
2348,0,Insects do not nest in a busy door hinge
2349,1,an astronaut who fails on a weightlessness experiment must be aware of the gravity of the situation
2350,1,the origami artist won the court case because he was good with paperwork
2351,1,tired well worn expressions need to be phrased out of the language
2352,1,yesterday i rode my bike twice i guess that makes me a recycler
2353,0,The report said the accident was caused by a fire
2354,1,i usually take steps to avoid elevators
2355,0,Go really fast down the highway until you get pulled over by a cop He ll be able to tell you for sure
2356,0,Practice no vice because it s trivial neglect no virtue because it s so
2357,0,There isn t to both questions You ll pay later one way or another
2358,0,A wicked companion invites us all to hell
2359,1,i didn t understand the math so the teacher summed it up for me
2360,0,I need more money too When you find out how we can get it let me know
2361,0,First impressions are the most lasting
2362,1,when you re wearing a watch on an airplane time flies
2363,0,He s a strong boy and he s got a will to live
2364,1,i met the woman of my dreams at the base of mount vesuvius she is the lava my life
2365,1,with circular arguments the possibilities are endless
2366,0,Rain before seven clear before eleven
2367,0,I don t think competition is a problem he said
2368,0,the best way for a short term is to tell him that you are going to give him some
2369,0,There s nothing like being bespattered for making a man defy the gutter
2370,0,I just couldn t go on lying any more he said
2371,1,due to censorship prison messages are often taken out of context
2372,0,He really did convince us that the only thing we had to fear was fear itself he said
2373,1,the science teachers broke up because there was no chemistry between them
2374,0,a girl can never tell you just have to trust
2375,0,my guess is you can better than some other folks
2376,1,heart surgeons never bypass a good opportunity
2377,1,due to inclement weather the sandwich shop wrapped up early tuesday night
2378,1,it s amazing how stores take valentines day to heart
2379,0,It just seems that we re getting more than our share
2380,1,local area network in australia the lan down under
2381,1,the math teacher was a good dancer he had algorithm
2382,1,an old indian man was fishing online for puns with baited breath he waded until he gave up and decided take a poll and caste from his own line when he caught a triple entendre
2383,0,One family builds the wall two families enjoy it
2384,0,If the truck had been loaded it would have cut the bus in two he said
2385,1,visitors to cuba are usually havana good time
2386,1,deaf mathematicians communicate through sin language
2387,0,We weren t afraid of them when they were alive so why should we fear them when they re dead
2388,1,a man who wanted to sing in church was wondering if he should inquire
2389,1,my neighbor s sprinkler is a constant irrigation to me
2390,0,a vacuum toilet when he sits on the throne a vacuum pulls whatever in or down
2391,0,Ceremony is the smoke of friendship
2392,1,when i learned what the gun lobby was doing i went ballistic
2393,0,A decision then is made whether to present the case to a grand jury
2394,0,Because I tried to have the force with me and that didn t work already
2395,0,Just stop being shy for a moment and tell it to him right in the eyes and hope for the right reaction Good luck
2396,1,a chiropractor s patients must crack under pressure
2397,0,It is harder to be poor without complaining than to be rich without boasting
2398,0,A release date for his suit collection hasn t been released yet
2399,0,you know the usual stuff get a job go to work do the job
2400,0,Even a hare will bite when it is cornered
2401,0,The nurse said the family requested no other information be released
2402,1,if you believe restaurants always overcook steaks then you probably order them rarely
2403,0,Don t look a gift horse in the mouth
2404,0,The teachers have worked without a contract since July 1
2405,0,fresh ground beans and you need a great coffee maker
2406,1,at a pet store buy one dog get one flea
2407,0,Curse your wife at evening sleep alone at night
2408,1,one evening king arthur s men discovered sir lancelot s moonshine whiskey operation and shattered the still of the knight
2409,0,We re going to make some changes if for no other reason than that they have to be made
2410,1,selling coffee has its perks for those who have bean so lucky
2411,0,They asked if my husband was inside or not and they came in and shot him she said
2412,0,We can always fit people in as long as we know they are coming
2413,1,the coffee around here is break fluid
2414,1,you can measure a man s love by his overall sighs
2415,1,the fertiliser business is a growing industry
2416,0,But it s three and a half hours each way and that gets long after a while she said
2417,0,A view of the day in sports including a golfer s image and hockey players practices
2418,1,lacking proper instruments the surgeon had to resect a bowel using plumber s tools it was a gut wrenching experience
2419,1,show me someone in denial and i ll show you a person in egypt up to their ankles
2420,1,the mechanic at the transmission shop seemed a little shifty
2421,1,when i had my playstation stolen my family were there to console me
2422,0,But a lot of them would see that as a start
2423,1,did you hear about the fire at the shoe factory a thousand soles got burned some heel did it while he was laced
2424,1,the produce grocer keeps his eyes peeled for potatoes and slips through bunches of bananas every week at the farmers market
2425,1,the priest was very stern during the service last sunday after church i was distressed i then realized that we had experienced critical mass
2426,1,in medical school he worried about passing as a surgeon but he made the cut
2427,1,my elderly aunt loves telling jokes while she knits she is a real knitwit
2428,1,a young sailor thought all of the waves were just swell
2429,0,This twist on a traditional French country salad is great even without bacon
2430,0,When crack arrived in other cities like New York murder rates went up there too
2431,1,expensive golf clubs are par for the course
2432,1,a scientist who wanted a tattoo got a skin graph
2433,0,We don t know what the bomb was made of
2434,1,after a cold winter will deciduous trees be releaved
2435,0,you are a good weight for your height you don t need to gain weight
2436,0,He has been the subject of magazine article after magazine article
2437,1,he was going to manufacture bathtubs until his bank pulled the plug
2438,0,To be any kind of lawyer you must first get your bachelors then go to law school another 3 years Then you can decide what kind of law to practice
2439,1,a shotgun is an exhausted rifle
2440,1,in war of the worlds humans survived the attack because of their unalienable right to life
2441,1,a boating accident between the yacht red dawn and the schooner blue lagoon left the survivors marooned
2442,1,i used to have a fear of hurdles but i got over it
2443,0,At many restaurants what once was free now must be requested This must change
2444,1,golfers would wear wrinkled clothes if it weren t four irons
2445,0,We went on flying for a further five minutes he said
2446,1,the electrician worked on the side as a musician he was a conductor on the train
2447,1,length times width times height speaks volumes
2448,0,All along I have been hoping that I would meet one of them she said
2449,1,the debate about unmanned aircraft strikes just keeps droning on
2450,1,the triglyph commented it s friezing in here
2451,0,The journalist and author who died in a car crash in June had been working on a novel based on his own life which will be released next summer
2452,1,how do spacemen add more protein to their diet they make it meteor
2453,1,being a fire fighter ignited my interest heavily
2454,1,with an iron will we shall try to solder on said the welder
2455,0,I landed outside picked up my mattress and it was on fire so I tried to put it out he said
2456,0,She didn t drink or smoke or even go out
2457,0,Some days we have to chop the ice away before we go in
2458,1,stocks and bonds really hold people down
2459,0,But water filled the holes about 10 feet under the surface
2460,0,You tell me what you want me to do and I ll do it
2461,1,did you hear of the football coach trained a chicken to fly he ended up having a personal foul for excessive aviation
2462,1,yogi had a whiskey water and tea drink every night he was a toddy bear
2463,0,Don t dig your grave with your own knife and fork
2464,0,She really wants to be a wife and mother I think
2465,0,Kill one to warn a hundred
2466,0,turn on the oven to high and fill a pot of water and put it on the stove
2467,0,To wait for luck is the same as waiting for death
2468,0,brush watch what you eat drink lots of water and have a mint
2469,0,Among those who stand do not sit among those who sit do not stand Among those who laugh do not weep among those who weep do not laugh
2470,1,in the stock market mining hit rock bottom while cows steered into a bull market
2471,1,an opinionated but cheap person never truly gives their two cents
2472,1,i had a dream last night about some cheese chasing me i think i m having halouminations
2473,1,goats in france are musical because they have french horns
2474,1,a rock band set up on the exchange floor they wanted to play the stock market
2475,1,he stole an invention and then told patent lies
2476,0,Silent worms dig holes in the walls
2477,0,We all think it s some kids who are doing this he said
2478,0,A rumour goes in one ear and out many mouths
2479,1,people are choosing cremation over traditional burial it shows that they are thinking out of the box
2480,0,Plant the crab tree where you will it will never bear pippins
2481,1,do you ever get tired of sleeping
2482,1,ever since molly moved to montana she wanted a shiny new kitchen with chrome on the range
2483,0,They re on my nose now inside of 20 miles
2484,1,the mass murderer was always grumpy he was a surly ol killer
2485,1,if a barista is not allowed to make espresso she will lose her tamper
2486,0,There are a few favorite windows I have up there that I like to stand and look out of early in the morning
2487,1,the race horse went lame early it was the first out of its gait
2488,1,soup operas were the big winners at the cans film festival
2489,0,A benefit for women farmers new outdoor French markets in New York food trucks at the library and more
2490,0,What they do is often at odds with what they want
2491,1,after he bought a mirror he became very reflective
2492,0,I wish we had done more in the area of drugs
2493,0,refuse to ride with him if he drives like an idiot or if he doesn t let you drive than don t go with him
2494,0,Patience is a bitter plant but it has sweet fruit
2495,1,the titanic didn t have enough lifeboats but that was the tip of the iceberg
2496,0,Put an alarm on her door and window That way when she leaves in the middle of the night you know
2497,0,It makes you feel like you ve won a popularity contest
2498,1,when they spilled coffee on his neck he got hot under the collar
2499,1,i ve never enjoyed paperback books their blend of wooden characters and watered down plots makes them pulpy
2500,0,You are talking to one who would as much as possible rely on market forces Bush replied
2501,1,sawyer was a carpenter and often counter productive
2502,1,paul revere got the magna carta before the horse
2503,1,when i go to west africa i m ghana make sure togo to mali and then i can say i ve benin timbuktu
2504,0,She said the children would have qualified for school meal programs
2505,1,i m a secret hoarder i _ve kept that to myself
2506,0,An easy to make snack that is sweet but not too sweet
2507,0,First decide where you want to go Then buy a ticket online Show up at the airport 60 minutes before the flight
2508,1,i support both of my wives very well i think that s big o me
2509,1,the cheap eye surgeon was always cutting corneas
2510,1,my famous bacon soup recipe began as an add hock meal
2511,0,It was the first thing I d done with a back beat
2512,1,an accountant at a coffee company is known as a bean counter
2513,1,after the test drive the car salesman drove home his point
